Position Id,Total Successful Passes All,Total Unsuccessful Passes All,Total Successful Passes Excl Crosses Corners,Successful Passes Own Half,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Passes Opposition Half,Successful Passes Defensive third,Unsuccessful Passes Defensive third,Successful Passes Middle third,Successful Passes Final third,Successful Short Passes,Successful Long Passes,Successful Dribbles,Successful Lay-Offs,Touches,Duels won,Duels lost,Aerial Duels won,Aerial Duels lost,Ground Duels won,Ground Duels lost,Tackles Won,Tackles Lost,Total Clearances,Interceptions,Recoveries,Total Fouls Conceded,Total Fouls Won,Saves Made,Turnovers,Dispossessed,Pass Forward,Pass Backward,Touches open play final third,Touches open play opp box,Touches open play opp six yards
4,37,10,36,11,0,25,6,3,0,20,13,32,4,1,2,65,2,2,0,0,2,2,1,0,0,2,7,0,0,0,0,1,10,7,28,4,2
4,34,11,33,1,1,32,3,1,1,10,22,30,3,0,4,62,4,4,3,0,1,4,0,0,1,0,2,0,1,0,0,1,10,8,34,2,1
4,22,9,22,9,1,13,6,4,1,11,7,21,1,1,6,57,5,7,1,0,4,7,1,0,0,2,6,0,2,0,0,4,3,10,27,6,0
4,24,8,19,11,2,8,4,2,1,13,4,19,0,3,1,50,6,7,1,3,5,4,0,0,1,3,5,0,2,0,0,0,5,5,21,3,1
4,39,10,37,13,3,24,5,1,0,25,11,35,2,0,5,66,4,5,2,2,2,3,1,0,5,3,11,0,1,0,0,0,12,11,22,3,0
4,37,7,37,16,2,21,3,5,1,22,10,35,2,4,6,69,9,8,1,2,8,6,0,1,2,1,4,0,3,0,0,0,9,12,29,9,0
4,49,14,49,33,4,16,7,18,2,25,6,45,4,1,3,81,4,3,1,1,3,2,1,0,2,4,12,0,1,0,0,0,14,13,14,2,0
4,30,17,29,12,2,17,6,1,1,17,11,28,1,2,2,73,7,10,2,1,5,9,1,2,1,1,10,2,0,0,0,2,14,4,34,5,0
4,39,9,38,7,0,31,7,1,0,18,19,31,7,0,2,68,5,4,1,0,4,4,0,0,0,1,4,0,4,0,0,2,9,9,35,9,0
4,24,10,23,9,3,14,7,4,0,11,8,22,1,1,5,53,2,7,1,1,1,6,0,0,1,3,6,0,0,0,0,2,7,12,21,4,0
4,43,8,43,11,1,32,3,2,0,19,22,41,2,2,4,74,6,7,2,2,4,5,1,0,0,0,4,0,1,0,0,2,10,9,41,9,0
4,23,14,20,7,0,13,8,1,0,12,7,20,0,4,0,69,10,4,1,0,9,4,3,1,0,5,14,0,1,0,0,1,5,6,33,9,0
4,38,12,38,11,1,27,4,5,0,14,19,38,0,2,0,82,7,7,3,0,4,7,1,0,2,3,10,0,1,0,0,3,8,11,34,7,1
4,42,7,41,11,3,30,4,3,1,24,14,41,0,3,4,75,7,11,1,4,6,7,1,1,0,2,8,2,1,0,0,3,10,8,36,5,0
4,47,12,46,17,0,29,7,7,0,23,16,44,2,5,1,77,7,7,0,0,7,7,0,0,0,0,3,1,2,0,0,2,12,16,40,1,0
4,37,9,36,12,0,24,6,1,0,22,13,35,1,0,1,64,2,3,0,2,2,1,0,0,2,0,6,0,2,0,0,1,6,12,29,3,0
4,25,10,23,12,2,11,6,3,0,14,6,22,1,2,4,56,12,7,2,3,10,4,3,0,0,2,10,0,5,0,0,2,9,11,20,6,0
4,24,17,24,11,2,13,7,8,1,7,9,24,0,0,0,61,2,8,1,1,1,7,1,0,2,1,10,1,0,0,0,2,7,8,28,5,0
4,39,12,36,7,0,29,7,2,0,16,18,35,1,3,3,76,9,4,1,1,8,3,1,0,1,1,5,0,4,0,0,3,10,10,45,7,0
4,36,8,36,13,2,23,4,2,1,21,13,36,0,2,3,64,3,5,1,0,2,5,0,0,1,5,12,0,0,0,0,0,12,9,23,7,0
4,17,17,17,3,3,14,7,1,0,6,10,16,1,3,1,55,4,3,0,0,4,3,0,1,4,1,7,0,0,0,0,3,8,5,29,6,0
4,36,7,33,9,2,24,5,1,1,23,9,32,1,0,3,60,4,2,0,1,4,1,1,1,1,0,4,0,2,0,0,1,7,4,22,7,1
4,43,12,38,11,1,27,2,2,0,24,12,34,4,0,0,66,2,2,1,0,1,2,0,0,1,0,3,0,1,0,0,0,7,12,23,4,0
4,47,8,46,15,1,31,4,7,0,24,15,46,0,1,4,74,6,6,0,0,6,6,2,1,1,1,7,2,2,0,0,3,9,15,36,5,0
4,26,18,26,8,3,18,12,2,1,19,5,26,0,4,2,70,10,6,3,3,7,3,2,1,4,2,4,0,0,0,0,1,16,7,21,4,1
4,45,9,42,14,1,28,7,3,0,28,11,40,2,6,2,73,10,3,0,1,10,2,1,0,0,0,8,0,3,0,0,0,9,11,40,10,0
4,35,17,35,12,1,23,6,4,0,13,18,33,2,1,0,71,2,9,0,2,2,7,1,0,0,2,7,1,0,0,0,0,12,7,30,1,0
4,31,9,29,11,1,18,2,2,0,16,11,28,1,0,1,58,4,10,2,2,2,8,1,1,0,1,3,2,0,0,0,1,4,8,23,5,0
4,33,5,31,10,1,21,2,5,0,17,9,28,3,2,5,60,9,11,2,1,7,10,1,0,0,1,6,2,4,0,0,6,8,9,24,4,0
4,16,13,14,2,3,12,8,1,1,7,6,13,1,0,0,42,2,8,0,1,2,7,1,0,1,0,3,0,1,0,0,3,7,3,22,2,0
4,24,13,24,8,3,16,6,3,1,10,11,23,1,2,0,57,6,9,1,4,5,5,0,0,1,0,0,0,3,0,0,2,10,5,23,2,0
4,49,9,49,14,0,35,6,4,0,30,15,47,2,2,6,81,6,15,1,4,5,11,2,0,2,1,9,0,1,0,0,2,12,10,41,4,0
4,39,19,37,16,2,21,6,9,0,15,13,34,3,2,1,78,7,3,1,0,6,3,1,2,1,1,6,0,1,0,0,1,11,8,30,4,0
4,45,11,44,13,0,31,4,5,0,24,15,43,1,3,6,74,5,6,0,2,5,4,1,0,0,1,4,1,1,0,0,0,9,11,33,5,0
4,34,15,32,7,1,25,11,2,0,13,17,30,2,2,2,69,3,7,0,2,3,5,0,1,0,0,2,0,0,0,0,2,8,8,38,10,0
4,41.64179104,8.059701493,41.64179104,9.402985075,1.343283582,32.23880597,2.686567164,1.343283582,0,20.14925373,20.14925373,40.29850746,1.343283582,1.343283582,1.343283582,65.82089552,2.686567164,2.686567164,0,0,2.686567164,2.686567164,0,0,2.686567164,5.373134328,13.43283582,0,1.343283582,0,0,1.343283582,10.74626866,10.74626866,37.6119403,2.686567164,0
6,29.57142857,6.428571429,28.28571429,2.571428571,0,25.71428571,5.142857143,0,0,10.28571429,18,28.28571429,0,2.571428571,5.142857143,50.14285714,10.28571429,5.142857143,1.285714286,1.285714286,9,3.857142857,0,0,2.571428571,0,1.285714286,1.285714286,6.428571429,0,0,0,6.428571429,11.57142857,27,1.285714286,1.285714286
6,25.71428571,19.28571429,25.71428571,6.428571429,0,19.28571429,12.85714286,0,0,12.85714286,12.85714286,25.71428571,0,6.428571429,6.428571429,102.8571429,19.28571429,6.428571429,0,6.428571429,19.28571429,0,6.428571429,0,0,0,6.428571429,0,6.428571429,0,0,0,0,12.85714286,77.14285714,19.28571429,6.428571429
6,24.7826087,7.826086957,24.7826087,3.913043478,1.304347826,20.86956522,6.52173913,1.304347826,0,10.43478261,13.04347826,23.47826087,1.304347826,3.913043478,3.913043478,56.08695652,7.826086957,7.826086957,0,0,7.826086957,7.826086957,1.304347826,1.304347826,1.304347826,1.304347826,7.826086957,2.608695652,1.304347826,0,0,2.608695652,7.826086957,6.52173913,28.69565217,2.608695652,0
6,24,9,21,6,0,15,9,0,0,9,12,21,0,3,9,66,12,12,0,0,12,12,6,0,0,0,9,6,3,0,0,0,3,12,48,3,0
6,5,15,5,0,0,5,15,0,0,0,5,5,0,0,0,35,5,30,5,5,0,25,0,0,0,0,0,20,0,0,0,5,5,5,35,0,0
6,10.11235955,9.101123596,10.11235955,6.06741573,1.011235955,4.04494382,7.078651685,3.033707865,1.011235955,4.04494382,3.033707865,10.11235955,0,2.02247191,2.02247191,43.48314607,9.101123596,13.14606742,2.02247191,2.02247191,7.078651685,11.12359551,1.011235955,2.02247191,3.033707865,2.02247191,12.13483146,4.04494382,2.02247191,0,0,6.06741573,8.08988764,5.056179775,12.13483146,1.011235955,0
6,40.90909091,4.090909091,40.90909091,8.181818182,0,32.72727273,4.090909091,0,0,20.45454545,20.45454545,40.90909091,0,0,16.36363636,77.72727273,0,4.090909091,0,0,0,4.090909091,0,0,0,4.090909091,4.090909091,0,0,0,0,4.090909091,12.27272727,12.27272727,61.36363636,8.181818182,0
6,23,4,23,1,0,22,2,0,0,8,15,23,0,1,3,43,6,13,1,2,5,11,0,0,0,0,1,4,4,0,0,4,7,4,29,5,0
6,18,9,18,3,2,15,6,0,0,8,10,18,0,0,2,42,3,7,0,0,3,7,0,0,0,0,1,3,3,0,0,3,4,10,27,9,1
6,42,16,42,13,5,29,10,4,0,27,11,39,3,1,9,84,4,7,0,0,4,7,2,1,1,2,7,1,0,0,0,3,10,19,38,5,0
6,14,6,14,4,0,10,4,0,0,6,8,14,0,4,4,42,6,10,2,6,4,4,0,0,0,4,6,4,0,0,0,0,6,4,22,4,0
6,21,1,21,9,0,12,1,4,0,11,6,19,2,1,4,35,7,6,0,1,7,5,2,0,0,1,6,3,4,0,0,2,2,10,16,5,0
6,20,6,19,4,0,15,5,0,0,11,8,19,0,3,4,57,7,11,0,3,7,8,2,0,2,2,6,3,2,0,0,2,6,7,34,7,2
6,25,8.75,25,5,1.25,20,7.5,0,0,12.5,12.5,23.75,1.25,0,5,46.25,3.75,6.25,1.25,2.5,2.5,3.75,1.25,0,1.25,1.25,5,0,1.25,0,0,2.5,13.75,7.5,21.25,6.25,0
6,38.73417722,7.974683544,37.59493671,4.556962025,0,33.03797468,5.696202532,0,0,14.81012658,22.78481013,34.17721519,3.417721519,2.278481013,3.417721519,68.35443038,9.113924051,6.835443038,0,2.278481013,9.113924051,4.556962025,0,0,1.139240506,2.278481013,4.556962025,1.139240506,6.835443038,0,0,2.278481013,14.81012658,11.39240506,44.43037975,5.696202532,1.139240506
6,18.94736842,9.473684211,18.94736842,4.736842105,0,14.21052632,9.473684211,0,0,14.21052632,4.736842105,18.94736842,0,0,0,52.10526316,9.473684211,18.94736842,4.736842105,4.736842105,4.736842105,14.21052632,0,0,0,4.736842105,14.21052632,9.473684211,4.736842105,0,0,4.736842105,4.736842105,0,33.15789474,0,0
6,28,8,27,6,3,21,4,1,2,15,11,27,0,3,4,53,8,12,1,1,7,11,0,0,1,0,4,5,4,0,0,1,8,6,26,3,0
6,30.68181818,9.204545455,30.68181818,9.204545455,1.022727273,21.47727273,7.159090909,2.045454545,1.022727273,15.34090909,13.29545455,30.68181818,0,0,4.090909091,53.18181818,1.022727273,4.090909091,0,0,1.022727273,4.090909091,0,0,0,0,4.090909091,2.045454545,1.022727273,0,0,1.022727273,9.204545455,16.36363636,32.72727273,8.181818182,1.022727273
6,12,0,12,6,0,6,0,6,0,0,6,12,0,0,0,48,6,12,0,0,6,12,0,0,0,6,12,6,6,0,0,6,6,6,30,12,0
6,21.6,14.4,21.6,3.6,3.6,18,10.8,3.6,0,7.2,10.8,21.6,0,0,0,68.4,14.4,28.8,3.6,14.4,10.8,14.4,0,0,0,0,0,3.6,10.8,0,0,3.6,10.8,0,28.8,3.6,0
6,27,9,27,10,1,17,8,4,0,16,7,26,1,0,7,54,4,6,1,2,3,4,0,1,1,0,1,0,2,0,0,3,8,13,23,9,1
6,40,10,40,5,0,35,10,5,0,15,20,40,0,0,5,55,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,20,35,5,0
6,25,10,25,5,0,20,10,0,0,20,5,20,5,0,0,65,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,5,10,35,10,5
4,27.69230769,27.69230769,20.76923077,6.923076923,0,13.84615385,6.923076923,0,0,20.76923077,0,20.76923077,0,0,0,62.30769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.84615385,6.923076923,20.76923077,0,0
4,37.17391304,13.69565217,35.2173913,5.869565217,0,29.34782609,7.826086957,1.956521739,0,17.60869565,15.65217391,33.26086957,1.956521739,0,1.956521739,64.56521739,3.913043478,3.913043478,0,0,3.913043478,3.913043478,1.956521739,0,0,1.956521739,5.869565217,0,1.956521739,0,0,1.956521739,7.826086957,5.869565217,27.39130435,0,0
4,25,9,23,5,0,18,5,2,0,11,10,19,4,0,1,46,1,5,0,0,1,5,1,0,2,2,8,1,0,0,0,0,13,4,10,0,0
4,21.25,13.75,21.25,8.75,5,12.5,3.75,2.5,0,8.75,10,18.75,2.5,0,1.25,50,3.75,1.25,0,0,3.75,1.25,3.75,0,0,1.25,8.75,0,0,0,0,0,13.75,3.75,16.25,1.25,0
4,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,15,0,0,0,0
4,45,5.625,39.375,28.125,0,11.25,5.625,5.625,0,33.75,0,39.375,0,0,0,50.625,0,0,0,0,0,0,0,0,0,0,5.625,0,0,0,0,0,16.875,5.625,5.625,0,0
4,66.31578947,28.42105263,56.84210526,23.68421053,0,33.15789474,28.42105263,0,0,37.89473684,18.94736842,52.10526316,4.736842105,0,4.736842105,99.47368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.36842105,23.68421053,28.42105263,0,0
4,100.9090909,19.09090909,100.9090909,46.36363636,2.727272727,54.54545455,10.90909091,10.90909091,0,60,30,90,10.90909091,0,5.454545455,136.3636364,2.727272727,2.727272727,0,0,2.727272727,2.727272727,2.727272727,0,0,0,2.727272727,0,0,0,0,0,32.72727273,13.63636364,24.54545455,0,0
4,38,12,38,20,2,18,6,4,0,28,6,32,6,0,2,52,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,4,14,0,0
4,81.81818182,32.72727273,73.63636364,16.36363636,0,57.27272727,8.181818182,8.181818182,0,24.54545455,40.90909091,57.27272727,16.36363636,0,0,114.5454545,0,0,0,0,0,0,0,0,0,0,8.181818182,0,0,0,0,0,40.90909091,16.36363636,32.72727273,0,0
4,29,15,26,9,0,17,7,2,0,16,8,21,5,0,0,54,0,4,0,1,0,3,0,0,0,2,5,0,0,0,0,2,10,10,17,2,0
4,56.25,11.25,56.25,15,0,41.25,0,3.75,0,37.5,15,52.5,3.75,0,0,75,3.75,3.75,0,0,3.75,3.75,0,0,0,0,0,3.75,3.75,0,0,0,18.75,18.75,26.25,0,0
4,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,45,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,15,0
4,42,18,40,18,0,22,8,8,0,20,12,38,2,2,0,80,6,8,0,0,6,8,2,2,0,2,14,2,0,0,0,4,14,8,20,2,0
4,30.82191781,9.863013699,30.82191781,13.56164384,1.232876712,17.26027397,8.630136986,4.931506849,0,17.26027397,8.630136986,24.65753425,6.164383562,0,1.232876712,51.78082192,2.465753425,7.397260274,0,0,2.465753425,7.397260274,2.465753425,0,1.232876712,0,11.09589041,0,0,0,0,1.232876712,13.56164384,7.397260274,9.863013699,1.232876712,0
4,23,6,17,5,1,12,4,3,1,4,10,14,3,1,0,38,1,4,0,1,1,3,0,0,0,0,1,1,0,0,0,2,11,5,10,0,0
4,62.30769231,17.30769231,58.84615385,27.69230769,0,31.15384615,13.84615385,10.38461538,0,34.61538462,13.84615385,48.46153846,10.38461538,0,0,79.61538462,0,3.461538462,0,0,0,3.461538462,0,0,0,0,6.923076923,3.461538462,0,0,0,0,24.23076923,10.38461538,10.38461538,0,0
4,24.32432432,14.59459459,21.89189189,7.297297297,1.216216216,14.59459459,8.513513514,1.216216216,0,14.59459459,6.081081081,19.45945946,2.432432432,0,0,48.64864865,2.432432432,2.432432432,0,0,2.432432432,2.432432432,0,1.216216216,1.216216216,0,2.432432432,0,1.216216216,0,0,1.216216216,10.94594595,6.081081081,10.94594595,1.216216216,0
4,20.76923077,17.30769231,20.76923077,10.38461538,6.923076923,10.38461538,3.461538462,0,0,13.84615385,6.923076923,17.30769231,3.461538462,0,0,41.53846154,3.461538462,0,0,0,3.461538462,0,3.461538462,0,0,0,13.84615385,0,0,0,0,0,17.30769231,3.461538462,10.38461538,0,0
4,26.47058824,17.20588235,25.14705882,10.58823529,3.970588235,14.55882353,7.941176471,1.323529412,0,15.88235294,7.941176471,22.5,2.647058824,1.323529412,0,50.29411765,2.647058824,2.647058824,0,0,2.647058824,2.647058824,0,0,0,1.323529412,6.617647059,1.323529412,1.323529412,0,0,0,13.23529412,5.294117647,13.23529412,1.323529412,0
4,20.76923077,9.230769231,18.46153846,8.076923077,1.153846154,10.38461538,6.923076923,1.153846154,0,12.69230769,4.615384615,17.30769231,1.153846154,0,1.153846154,41.53846154,3.461538462,3.461538462,0,1.153846154,3.461538462,2.307692308,2.307692308,1.153846154,2.307692308,0,5.769230769,0,0,0,0,1.153846154,9.230769231,5.769230769,11.53846154,0,0
4,33.75,33.75,33.75,0,0,33.75,0,0,0,0,33.75,33.75,0,0,11.25,78.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,56.25,0,0
4,24,24,6,6,6,0,18,6,6,0,0,6,0,0,0,78,6,0,0,0,6,0,6,0,6,0,24,0,0,0,0,0,18,0,12,0,0
4,18.8372093,7.325581395,16.74418605,12.55813953,0,4.186046512,5.23255814,3.139534884,0,10.46511628,3.139534884,14.65116279,2.093023256,0,1.046511628,41.86046512,1.046511628,2.093023256,0,0,1.046511628,2.093023256,1.046511628,0,1.046511628,6.279069767,16.74418605,0,0,0,0,1.046511628,6.279069767,5.23255814,8.372093023,2.093023256,0
4,144,72,144,54,0,90,54,18,0,72,54,144,0,0,0,234,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,90,0,90,0,0
4,90,0,90,30,0,60,0,30,0,30,30,60,30,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0
4,38,14,33,19,1,14,10,5,0,21,7,28,5,1,0,63,4,3,0,0,4,3,3,0,1,1,8,0,0,0,0,0,21,5,10,1,0
4,20,19,19,4,6,15,7,1,2,10,8,15,4,2,1,59,6,3,0,2,6,1,3,1,3,6,16,0,0,0,0,0,14,1,9,0,0
2,31.93548387,10.16129032,29.03225806,11.61290323,1.451612903,17.41935484,7.258064516,4.35483871,0,17.41935484,7.258064516,29.03225806,0,0,0,62.41935484,4.35483871,0,0,0,4.35483871,0,1.451612903,2.903225806,2.903225806,0,10.16129032,0,0,0,0,0,18.87096774,1.451612903,7.258064516,0,0
2,19.21348315,12.13483146,18.20224719,7.078651685,1.011235955,11.12359551,10.11235955,3.033707865,0,8.08988764,7.078651685,16.17977528,2.02247191,0,0,40.4494382,1.011235955,3.033707865,0,0,1.011235955,3.033707865,0,0,1.011235955,0,0,3.033707865,1.011235955,0,0,0,16.17977528,4.04494382,13.14606742,1.011235955,0
2,30,11,30,15,1,15,9,5,0,17,8,26,4,0,0,63,2,2,0,0,2,2,2,0,3,1,5,1,0,0,0,0,19,2,4,0,0
2,31,17,31,15,4,16,12,8,2,16,7,28,3,0,0,70,6,5,2,1,4,4,3,1,3,2,9,1,0,0,0,2,26,3,11,0,0
2,33.58208955,16.11940299,32.23880597,9.402985075,2.686567164,22.8358209,10.74626866,6.71641791,2.686567164,13.43283582,12.08955224,29.55223881,2.686567164,0,0,73.88059701,6.71641791,1.343283582,0,1.343283582,6.71641791,0,2.686567164,1.343283582,1.343283582,2.686567164,16.11940299,0,2.686567164,0,0,0,25.52238806,0,16.11940299,1.343283582,0
2,40,20,38,18,8,20,10,10,6,20,8,30,8,2,2,86,2,0,0,0,2,0,0,0,6,0,6,0,0,0,0,0,34,6,12,0,0
2,31,13,29,11,3,18,8,4,0,18,7,26,3,0,0,76,5,4,1,2,4,2,2,1,3,5,11,0,1,0,0,1,17,4,15,0,0
2,23.33333333,15,23.33333333,8.333333333,1.666666667,15,10,6.666666667,0,8.333333333,8.333333333,21.66666667,1.666666667,0,0,66.66666667,3.333333333,5,1.666666667,1.666666667,1.666666667,3.333333333,0,0,5,1.666666667,6.666666667,1.666666667,1.666666667,0,0,0,20,3.333333333,8.333333333,0,0
2,22.17391304,13.04347826,22.17391304,6.52173913,1.304347826,15.65217391,11.73913043,6.52173913,1.304347826,5.217391304,10.43478261,20.86956522,1.304347826,1.304347826,2.608695652,52.17391304,5.217391304,1.304347826,0,0,5.217391304,1.304347826,2.608695652,0,0,1.304347826,5.217391304,0,1.304347826,0,0,0,18.26086957,7.826086957,7.826086957,0,0
2,16.875,15.75,14.625,5.625,3.375,9,11.25,3.375,1.125,10.125,1.125,12.375,2.25,2.25,0,52.875,4.5,4.5,0,2.25,4.5,2.25,2.25,0,2.25,1.125,4.5,1.125,0,0,0,0,15.75,1.125,12.375,0,0
2,39,18,38,13,5,25,12,6,1,17,15,33,5,2,0,87,5,4,0,0,5,4,1,2,3,5,13,2,0,0,0,0,31,3,9,0,0
2,28,12,28,14,3,14,8,5,0,15,8,27,1,1,0,58,3,1,0,0,3,1,0,1,5,2,11,0,1,0,0,1,24,4,3,0,0
2,29,19,29,10,3,19,16,4,0,16,9,28,1,0,0,70,8,1,3,0,5,1,3,1,2,0,5,0,1,0,0,0,29,2,7,0,0
2,24,18,24,12,2,12,14,6,0,11,7,22,2,0,0,70,3,0,0,0,3,0,2,1,9,3,9,0,0,0,0,0,26,1,3,0,0
2,34,17,33,11,3,22,12,4,1,18,11,32,1,0,1,68,4,3,0,2,4,1,2,0,2,1,7,1,2,0,0,0,29,4,10,1,0
2,23,10,23,9,2,14,5,3,0,13,7,20,3,0,0,46,2,1,1,0,1,1,1,0,6,0,1,1,0,0,0,0,16,4,4,0,0
2,26,11,26,10,1,16,8,1,1,14,11,25,1,0,1,66,11,1,0,0,11,1,6,2,5,1,9,0,3,0,0,1,22,3,12,0,0
2,37.24137931,13.96551724,35.68965517,23.27586207,3.103448276,12.4137931,10.86206897,10.86206897,1.551724138,18.62068966,6.206896552,34.13793103,1.551724138,0,0,71.37931034,1.551724138,3.103448276,0,0,1.551724138,3.103448276,1.551724138,0,4.655172414,3.103448276,9.310344828,0,0,0,0,1.551724138,24.82758621,6.206896552,6.206896552,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2,32,9,32,14,1,18,8,7,1,18,7,28,4,0,0,66,6,2,1,2,5,0,2,2,5,4,12,0,1,0,0,0,17,3,5,1,0
2,32,13,32,22,1,10,8,7,0,22,3,29,3,0,0,71,2,3,0,0,2,3,1,0,5,1,8,1,1,0,0,0,19,2,7,0,0
2,37,13,36,12,1,24,7,5,0,20,11,33,3,0,1,74,8,1,1,1,7,0,6,1,2,0,8,0,0,0,0,0,28,0,9,0,0
2,37,17,36,17,2,19,12,5,0,24,7,32,4,0,0,81,6,4,1,2,5,2,3,1,4,4,18,2,1,0,0,0,35,5,9,0,0
2,48,17,46,16,2,30,8,5,0,20,21,40,6,0,0,88,4,3,0,1,4,2,3,0,0,1,11,1,1,0,0,1,24,13,23,2,0
2,46,7,46,21,0,25,6,6,0,27,13,41,5,0,0,78,2,5,0,2,2,3,1,1,3,0,5,1,0,0,0,1,17,5,11,0,0
2,30,11,30,14,3,16,5,3,0,21,6,26,4,1,0,72,5,6,0,0,5,6,3,1,5,3,8,1,0,0,0,2,19,3,7,0,0
2,17,12,17,11,3,6,9,4,3,9,4,16,1,1,1,60,6,3,1,2,5,1,3,1,6,4,12,1,0,0,0,0,19,6,3,0,0
2,15,11,15,8,4,7,6,2,1,8,5,10,5,0,0,60,5,5,2,2,3,3,3,0,11,4,14,1,0,0,0,1,20,0,3,0,0
2,33,19,33,14,2,19,15,2,1,21,10,31,2,0,0,75,5,1,1,1,4,0,3,0,4,2,8,0,1,0,0,0,25,2,9,0,0
2,60,26,60,20,4,40,12,6,1,32,22,57,3,0,0,108,2,5,0,2,2,3,1,0,3,1,6,0,1,0,0,2,42,10,31,2,0
2,31.93548387,8.709677419,31.93548387,8.709677419,1.451612903,23.22580645,5.806451613,4.35483871,0,11.61290323,15.96774194,29.03225806,2.903225806,0,1.451612903,68.22580645,4.35483871,7.258064516,0,1.451612903,4.35483871,5.806451613,0,0,4.35483871,5.806451613,15.96774194,1.451612903,4.35483871,0,0,4.35483871,20.32258065,1.451612903,10.16129032,0,0
4,38,12,38,8,2,30,8,4,2,24,10,30,8,0,0,56,2,10,0,4,2,6,2,0,0,0,6,0,0,0,0,2,6,6,24,0,0
4,25,6.666666667,21.66666667,5,1.666666667,16.66666667,5,3.333333333,1.666666667,6.666666667,11.66666667,18.33333333,3.333333333,5,0,45,6.666666667,8.333333333,0,3.333333333,6.666666667,5,0,1.666666667,0,0,3.333333333,1.666666667,0,0,0,0,10,5,23.33333333,1.666666667,0
4,27,8,26,12,1,14,5,3,1,13,10,21,5,0,0,46,8,8,4,2,4,6,1,0,0,0,4,1,3,0,0,1,9,3,17,2,1
4,20,0,20,10,0,10,0,10,0,0,10,10,10,20,0,60,20,20,0,0,20,20,0,0,0,0,30,0,0,0,0,20,0,0,30,0,0
4,83.57142857,12.85714286,83.57142857,19.28571429,0,64.28571429,6.428571429,6.428571429,0,51.42857143,25.71428571,77.14285714,6.428571429,0,12.85714286,109.2857143,12.85714286,6.428571429,0,6.428571429,12.85714286,0,0,0,0,0,6.428571429,0,12.85714286,0,0,0,0,6.428571429,32.14285714,0,0
4,225,45,225,90,45,135,0,0,45,180,45,225,0,0,45,360,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45,90,135,0,0
2,18,4,18,12,0,6,4,7,0,6,5,11,7,0,0,32,4,1,3,1,1,0,0,0,8,0,5,0,1,0,0,0,10,3,1,1,0
2,16,4,16,11,1,5,3,3,0,11,2,16,0,0,0,33,4,0,3,0,1,0,1,0,8,1,5,0,0,0,0,0,12,2,2,2,0
2,21,6,21,16,2,5,4,11,0,9,1,19,2,0,0,42,9,3,6,1,3,2,2,1,6,2,9,1,0,0,0,0,9,4,0,0,0
2,9,6,9,4,1,5,5,2,0,4,3,4,5,0,0,29,8,2,2,1,6,1,2,0,7,3,8,0,4,0,0,0,10,1,0,0,0
2,23,9,23,16,3,7,6,5,0,14,4,20,3,0,0,49,2,4,0,2,2,2,0,1,12,2,7,1,1,0,0,1,16,3,2,2,0
2,20,15,20,10,5,10,10,5,0,10,5,20,0,0,0,50,20,10,15,5,5,5,5,0,5,0,10,0,0,0,0,5,20,5,5,5,0
2,12.85714286,0,12.85714286,12.85714286,0,0,0,0,0,12.85714286,0,12.85714286,0,0,0,25.71428571,0,0,0,0,0,0,0,0,12.85714286,0,0,0,0,0,0,0,12.85714286,0,0,0,0
2,16,19,16,10,6,6,13,4,1,9,3,14,2,0,0,45,10,4,9,1,1,3,0,0,6,0,9,1,1,0,0,0,26,2,4,2,0
2,19,6,19,10,2,9,4,4,1,11,4,17,2,0,0,47,10,4,5,1,5,3,2,2,12,3,10,0,1,0,0,0,12,1,1,1,0
2,10,1,10,8,1,2,0,3,0,6,1,10,0,0,0,25,2,1,1,0,1,1,1,0,8,2,7,1,0,0,0,0,5,3,1,1,0
2,10,3,10,9,2,1,1,3,1,7,0,8,2,0,0,25,3,5,2,3,1,2,0,0,8,0,6,2,1,0,0,0,5,0,1,1,0
2,13.84615385,13.84615385,13.84615385,13.84615385,0,0,13.84615385,13.84615385,0,0,0,13.84615385,0,0,0,45,6.923076923,3.461538462,3.461538462,3.461538462,3.461538462,0,0,3.461538462,6.923076923,0,3.461538462,0,0,0,0,0,10.38461538,13.84615385,6.923076923,3.461538462,3.461538462
